Date,Open,High,Low,Close,Volume,Adj Close
2006-04-06,3.79,3.80,3.74,3.74,3500,3.24
2006-04-05,3.73,3.75,3.70,3.72,15800,3.22
2006-04-04,3.65,3.65,3.64,3.64,59900,3.15
2006-04-03,3.65,3.65,3.55,3.63,9600,3.15
2006-03-31,3.80,3.80,3.60,3.60,16900,3.12
2006-03-30,3.63,3.70,3.62,3.70,135700,3.21
2006-03-29,3.55,3.65,3.52,3.59,28100,3.11
2006-03-28,3.57,3.57,3.54,3.54,47800,3.07
2006-03-27,3.57,3.57,3.57,3.57,2200,3.09
2006-03-24,3.62,3.62,3.62,3.62,000,3.14
2006-03-23,3.62,3.62,3.62,3.62,1000,3.14
2006-03-22,3.65,3.65,3.62,3.62,32000,3.14
2006-03-21,3.68,3.68,3.64,3.64,39000,3.15
2006-03-20,3.62,3.68,3.62,3.68,39800,3.19
2006-03-17,3.64,3.64,3.64,3.64,3200,3.15
2006-03-16,3.62,3.62,3.62,3.62,16700,3.14
2006-03-15,3.61,3.62,3.61,3.62,27500,3.14
2006-03-14,3.60,3.60,3.60,3.60,11000,3.12
2006-03-13,3.60,3.61,3.60,3.61,13100,3.13
2006-03-10,3.70,3.70,3.61,3.62,10500,3.14
2006-03-09,3.70,3.70,3.60,3.68,54700,3.19
2006-03-08,3.72,3.72,3.68,3.68,128700,3.19
2006-03-07,3.74,3.74,3.61,3.70,231200,3.21
2006-03-06,3.79,3.79,3.77,3.77,7500,3.27
2006-03-03,3.94,3.94,3.80,3.84,80500,3.33
2006-03-02,3.95,3.95,3.90,3.94,14800,3.42
2006-03-01,3.89,3.95,3.87,3.95,72400,3.42
2006-02-28,3.98,3.98,3.87,3.87,40000,3.35
2006-02-27,3.96,4.04,3.93,3.99,72200,3.46
2006-02-24,4.00,4.00,4.00,4.00,2000,3.47
2006-02-23,4.03,4.18,4.03,4.13,34900,3.58
2006-02-22,3.87,4.02,3.87,4.00,208600,3.47
2006-02-21,3.75,3.90,3.75,3.88,195600,3.36
2006-02-20,3.74,3.74,3.74,3.74,9600,3.24
2006-02-17,3.63,3.71,3.63,3.71,41800,3.22
2006-02-16,3.68,3.68,3.63,3.63,7900,3.15
2006-02-15,3.55,3.68,3.55,3.68,243600,3.19
2006-02-14,3.45,3.50,3.44,3.50,6900,3.03
2006-02-13,3.43,3.45,3.43,3.45,5300,2.99
2006-02-10,3.40,3.42,3.39,3.42,21000,2.96
2006-02-09,3.48,3.48,3.44,3.44,27500,2.98
2006-02-08,3.46,3.46,3.42,3.44,10200,2.98
2006-02-07,3.46,3.47,3.45,3.46,16800,3.00
2006-02-06,3.46,3.47,3.46,3.46,17700,3.00
2006-02-03,3.36,3.40,3.36,3.39,45000,2.94
2006-02-02,3.36,3.38,3.34,3.35,111600,2.90
2006-02-01,3.42,3.42,3.36,3.36,80800,2.91
2006-01-31,3.49,3.49,3.36,3.47,86700,3.01
2006-01-30,3.46,3.50,3.45,3.49,89600,3.02
2006-01-27,3.50,3.50,3.45,3.45,2700,2.99
2006-01-26,3.41,3.45,3.41,3.45,3800,2.99
2006-01-25,3.36,3.36,3.36,3.36,1700,2.91
2006-01-24,3.38,3.38,3.36,3.36,7000,2.91
2006-01-23,3.43,3.43,3.40,3.40,14100,2.95
2006-01-20,3.45,3.45,3.43,3.43,11500,2.97
2006-01-19,3.45,3.45,3.45,3.45,15500,2.99
2006-01-18,3.50,3.50,3.43,3.45,36400,2.99
2006-01-17,3.55,3.55,3.50,3.50,44900,3.03
2006-01-16,3.56,3.56,3.56,3.56,1200,3.09
2006-01-13,3.60,3.60,3.56,3.56,2100,3.09
2006-01-12,3.60,3.60,3.59,3.60,291700,3.12
2006-01-11,3.60,3.60,3.58,3.58,201500,3.10
2006-01-10,3.63,3.63,3.63,3.63,700,3.15
2006-01-09,3.70,3.70,3.65,3.65,125200,3.16
2006-01-06,3.62,3.62,3.62,3.62,14900,3.14
2006-01-05,3.65,3.65,3.62,3.65,11000,3.16
2006-01-04,3.65,3.65,3.65,3.65,3700,3.16
2006-01-03,3.60,3.65,3.60,3.65,13900,3.16
2006-01-02,3.40,3.60,3.40,3.40,000,2.95
2005-12-30,3.55,3.55,3.55,3.55,000,3.08
2005-12-29,3.55,3.55,3.55,3.55,8500,3.08
2005-12-28,3.55,3.58,3.50,3.55,10400,3.08
2005-12-27,3.60,3.60,3.55,3.55,22300,3.08
2005-12-26,3.50,3.69,3.50,3.50,500,3.03
2005-12-23,3.36,3.70,3.36,3.36,000,2.91
2005-12-22,3.50,3.70,3.50,3.50,000,3.03
2005-12-21,3.70,3.70,3.70,3.70,2200,3.21
2005-12-20,3.67,3.75,3.67,3.67,700,3.18
2005-12-19,3.70,3.76,3.70,3.70,000,3.21
2005-12-16,3.65,3.80,3.65,3.79,49500,3.29
2005-12-15,3.70,3.73,3.70,3.73,6300,3.23
2005-12-14,3.70,3.70,3.70,3.70,6500,3.21
2005-12-13,3.60,3.67,3.60,3.67,7600,3.18
2005-12-12,3.50,3.70,3.50,3.50,500,3.03
2005-12-09,3.68,3.74,3.68,3.70,28900,3.21
2005-12-08,3.65,3.65,3.65,3.65,000,3.16
2005-12-07,3.65,3.65,3.65,3.65,1500,3.16
2005-12-06,3.70,3.72,3.70,3.70,60200,3.21
2005-12-05,3.75,3.75,3.70,3.70,11700,3.21
2005-12-02,3.72,3.74,3.70,3.74,177400,3.24
2005-12-01,3.70,3.75,3.70,3.72,121200,3.22
2005-11-30,3.59,3.75,3.59,3.75,198600,3.25
2005-11-29,3.40,3.60,3.40,3.59,27400,3.11
2005-11-28,3.50,3.53,3.48,3.48,28700,3.02
2005-11-25,3.57,3.58,3.57,3.58,14500,3.10
2005-11-24,3.55,3.55,3.55,3.55,1300,3.08
2005-11-23,3.56,3.56,3.55,3.55,1400,3.08
2005-11-22,3.55,3.55,3.55,3.55,1700,3.08
2005-11-21,3.53,3.58,3.53,3.58,3000,3.10
2005-11-18,3.40,3.60,3.40,3.40,000,2.95
2005-11-17,3.53,3.53,3.53,3.53,12600,3.06
2005-11-16,3.54,3.54,3.54,3.54,1000,3.07
2005-11-15,3.50,3.50,3.50,3.50,000,3.03
2005-11-14,3.50,3.59,3.50,3.50,000,3.03
2005-11-11,3.59,3.60,3.59,3.60,2600,3.12
2005-11-10,3.55,3.60,3.54,3.60,55500,3.12
2005-11-09,3.55,3.55,3.50,3.50,29200,3.03
2005-11-08,3.55,3.55,3.52,3.55,13600,3.08
2005-11-07,3.60,3.60,3.60,3.60,1100,3.12
2005-11-04,3.59,3.61,3.59,3.59,000,3.11
2005-11-03,3.62,3.64,3.62,3.64,77000,3.15
2005-11-02,3.65,3.65,3.52,3.63,106300,3.15
2005-11-01,3.45,3.60,3.45,3.60,94400,3.12
2005-10-31,3.46,3.48,3.45,3.48,18500,3.02
2005-10-28,3.36,3.46,3.36,3.36,500,2.91
2005-10-27,3.38,3.38,3.38,3.38,3000,2.93
2005-10-26,3.45,3.45,3.40,3.40,12000,2.95
2005-10-25,3.40,3.41,3.40,3.41,4600,2.96
2005-10-24,3.45,3.48,3.41,3.42,12500,2.96
2005-10-21,3.42,3.42,3.36,3.41,15300,2.96
2005-10-20,3.40,3.42,3.40,3.40,000,2.95
2005-10-19,3.41,3.42,3.41,3.42,10500,2.96
2005-10-18,3.42,3.47,3.35,3.35,53700,2.90
2005-10-17,3.39,3.45,3.39,3.42,11600,2.96
2005-10-14,3.46,3.46,3.40,3.40,35600,2.95
2005-10-13,3.54,3.59,3.54,3.55,9900,3.08
2005-10-12,3.52,3.56,3.50,3.52,75600,3.05
2005-10-11,3.50,3.52,3.48,3.50,40500,3.03
2005-10-10,3.45,3.45,3.45,3.45,000,2.99
2005-10-07,3.45,3.50,3.45,3.45,16800,2.99
2005-10-06,3.50,3.55,3.40,3.40,20600,2.95
2005-10-05,3.53,3.53,3.45,3.53,23700,3.06
2005-10-04,3.53,3.53,3.52,3.52,5900,3.05
2005-10-03,3.50,3.60,3.50,3.60,80500,3.12
2005-09-30,3.60,3.60,3.50,3.51,32100,3.04
2005-09-29,3.48,3.55,3.47,3.49,27600,3.02
2005-09-28,3.51,3.51,3.47,3.50,62400,3.03
2005-09-27,3.52,3.52,3.46,3.46,56900,3.00
2005-09-26,3.60,3.60,3.50,3.50,94300,3.03
2005-09-23,3.58,3.60,3.58,3.59,22200,3.11
2005-09-22,3.61,3.61,3.53,3.58,82600,3.10
2005-09-21,3.69,3.69,3.60,3.60,35900,3.12
2005-09-20,3.60,3.63,3.60,3.60,25600,3.12
2005-09-19,3.68,3.68,3.55,3.55,116700,3.08
2005-09-16,3.55,3.65,3.55,3.65,26800,3.16
2005-09-15,3.52,3.55,3.48,3.50,246200,3.03
2005-09-14,3.45,3.50,3.45,3.50,12900,3.03
2005-09-13,3.51,3.52,3.49,3.50,129400,3.03
2005-09-12,3.49,3.49,3.48,3.49,25200,3.02
2005-09-09,3.50,3.53,3.46,3.49,11700,3.02
2005-09-08,3.45,3.52,3.45,3.50,7100,3.03
2005-09-07,3.48,3.49,3.48,3.48,800,3.02
2005-09-06,3.48,3.48,3.47,3.47,2500,3.01
2005-09-05,3.48,3.48,3.44,3.44,3800,2.98
2005-09-02,3.45,3.45,3.42,3.42,2900,2.96
2005-09-01,3.50,3.54,3.47,3.49,95100,3.02
2005-08-31,3.47,3.47,3.43,3.45,173200,2.99
2005-08-30,3.52,3.57,3.51,3.53,18500,3.06
2005-08-29,3.45,3.52,3.45,3.52,55800,3.05
2005-08-26,3.50,3.53,3.49,3.53,20800,3.06
2005-08-25,3.48,3.48,3.46,3.47,106900,3.01
2005-08-24,3.51,3.51,3.51,3.51,600,3.04
2005-08-23,3.47,3.47,3.44,3.47,4200,3.01
2005-08-22,3.50,3.50,3.47,3.47,12100,3.01
2005-08-19,3.48,3.51,3.48,3.51,12500,3.04
2005-08-18,3.47,3.50,3.47,3.50,3000,3.03
2005-08-17,3.48,3.49,3.48,3.49,8200,3.02
2005-08-16,3.53,3.53,3.50,3.52,37800,3.05
2005-08-15,3.36,3.36,3.36,3.36,000,2.91
2005-08-12,3.36,3.36,3.36,3.36,15600,2.91
2005-08-11,3.38,3.38,3.36,3.36,14400,2.91
2005-08-10,3.36,3.36,3.34,3.36,3800,2.91
2005-08-09,3.33,3.40,3.31,3.36,56500,2.91
2005-08-08,3.45,3.45,3.35,3.35,26500,2.90
2005-08-05,3.40,3.50,3.40,3.43,31000,2.97
2005-08-04,3.50,3.50,3.50,3.50,3600,3.03
2005-08-03,3.45,3.60,3.43,3.60,22500,3.12
2005-08-02,3.54,3.55,3.54,3.55,12700,3.08
2005-08-01,3.50,3.50,3.45,3.46,10600,3.00
2005-07-29,3.50,3.50,3.50,3.50,23800,3.03
2005-07-28,3.50,3.50,3.46,3.50,86900,3.03
2005-07-27,3.35,3.45,3.34,3.45,11400,2.99
2005-07-26,3.34,3.35,3.34,3.34,202600,2.89
2005-07-25,3.42,3.42,3.34,3.34,42500,2.89
2005-07-22,3.42,3.42,3.42,3.42,12600,2.96
2005-07-21,3.51,3.52,3.50,3.52,22700,3.05
2005-07-20,3.60,3.60,3.50,3.55,20100,3.08
2005-07-19,3.63,3.63,3.60,3.60,21600,3.12
2005-07-18,3.66,3.66,3.66,3.66,2600,3.17
2005-07-15,3.65,3.68,3.62,3.67,87100,3.18
2005-07-14,3.65,3.65,3.63,3.64,11800,3.15
2005-07-13,3.60,3.66,3.60,3.63,68700,3.15
2005-07-12,3.51,3.58,3.51,3.58,227800,3.10
2005-07-11,3.50,3.55,3.50,3.51,116600,3.04
2005-07-08,3.43,3.49,3.43,3.43,000,2.97
2005-07-07,3.45,3.49,3.45,3.45,000,2.99
2005-07-06,3.49,3.49,3.48,3.49,12800,3.02
2005-07-05,3.42,3.50,3.42,3.50,28400,3.03
2005-07-04,3.40,3.42,3.40,3.42,3400,2.96
2005-07-01,3.40,3.45,3.31,3.37,30200,2.92
2005-06-30,3.31,3.45,3.31,3.40,27300,2.95
2005-06-29,3.40,3.40,3.34,3.34,89700,2.89
2005-06-28,3.40,3.40,3.40,3.40,14900,2.95
2005-06-27,3.40,3.40,3.40,3.40,2000,2.95
2005-06-24,3.40,3.40,3.40,3.40,8200,2.95
2005-06-23,3.37,3.48,3.37,3.42,66300,2.96
2005-06-22,3.30,3.33,3.25,3.25,73900,2.82
2005-06-21,3.45,3.48,3.35,3.35,43200,2.90
2005-06-20,3.46,3.46,3.46,3.46,000,3.00
2005-06-17,3.52,3.52,3.46,3.46,8400,3.00
2005-06-16,3.55,3.57,3.55,3.55,20000,3.08
2005-06-15,3.55,3.59,3.55,3.59,71000,3.11
2005-06-14,3.51,3.55,3.50,3.55,21600,3.08
2005-06-13,3.43,3.53,3.43,3.50,28800,3.03
2005-06-10,3.53,3.53,3.43,3.48,26900,3.02
2005-06-09,3.55,3.55,3.50,3.54,15100,3.07
2005-06-08,3.60,3.60,3.55,3.55,16600,3.08
2005-06-07,3.60,3.60,3.55,3.60,39900,3.12
2005-06-06,3.55,3.69,3.55,3.68,75500,3.19
2005-06-03,3.62,3.62,3.59,3.59,15600,3.11
2005-06-02,3.62,3.63,3.58,3.60,38800,3.12
2005-06-01,3.62,3.65,3.62,3.62,306200,3.14
2005-05-31,3.69,3.69,3.62,3.62,309700,3.14
2005-05-30,3.72,3.73,3.69,3.73,227200,3.23
2005-05-27,3.57,3.69,3.57,3.67,657300,3.18
2005-05-26,3.50,3.60,3.50,3.57,592800,3.09
2005-05-25,3.60,3.60,3.60,3.60,000,3.12
2005-05-24,3.60,3.65,3.57,3.60,146300,3.12
2005-05-23,3.68,3.68,3.59,3.60,33200,3.12
2005-05-20,3.65,3.65,3.65,3.65,8000,3.16
2005-05-19,3.70,3.70,3.60,3.64,35700,3.15
2005-05-18,3.63,3.65,3.55,3.55,235100,3.08
2005-05-17,3.50,3.52,3.49,3.50,37600,3.03
2005-05-16,3.61,3.61,3.48,3.55,22700,3.08
2005-05-13,3.40,3.63,3.40,3.61,56700,3.13
2005-05-12,3.68,3.70,3.65,3.65,214800,3.16
2005-05-11,3.65,3.70,3.62,3.69,266400,3.20
2005-05-10,3.65,3.65,3.56,3.60,183300,3.12
2005-05-09,3.65,3.65,3.65,3.65,1500,3.16
2005-05-06,3.50,3.52,3.45,3.52,46400,3.05
2005-05-05,3.62,3.65,3.50,3.50,76800,3.03
2005-05-04,3.50,3.60,3.45,3.60,128200,3.12
2005-05-03,3.35,3.42,3.35,3.41,109400,2.96
2005-05-02,3.40,3.40,3.32,3.32,116200,2.88
2005-04-29,3.32,3.32,3.32,3.32,13200,2.88
2005-04-28,3.28,3.29,3.24,3.25,86600,2.82
2005-04-27,3.39,3.42,3.33,3.35,213600,2.90
2005-04-26,3.50,3.50,3.33,3.35,26500,2.90
2005-04-25,3.25,3.40,3.25,3.40,8200,2.95
2005-04-22,3.31,3.22,3.22,3.22,24000,2.79
2005-04-21,3.32,3.32,3.26,3.26,33400,2.83
2005-04-20,3.35,3.35,3.30,3.30,3300,2.86
2005-04-19,3.35,3.35,3.32,3.35,15200,2.90
2005-04-18,3.35,3.35,3.35,3.35,2600,2.90
2005-04-15,3.37,3.37,3.30,3.30,2900,2.86
2005-04-14,3.50,3.50,3.45,3.45,2000,2.99
2005-04-13,3.55,3.55,3.55,3.55,2100,3.08
2005-04-12,3.55,3.60,3.46,3.60,17300,3.12
2005-04-11,3.46,3.59,3.46,3.46,000,3.00
2005-04-08,3.70,3.70,3.60,3.60,5600,3.12
2005-04-07,3.65,3.65,3.65,3.65,700,3.16
2005-04-06,3.70,3.70,3.66,3.66,9700,3.17
2005-04-05,3.80,3.80,3.65,3.65,12500,3.16
2005-04-04,3.77,3.80,3.75,3.80,26900,3.29
2005-04-01,3.77,3.77,3.75,3.75,3300,3.25
2005-03-31,3.80,3.80,3.74,3.74,10100,3.24
2005-03-30,3.82,3.82,3.70,3.82,20600,3.31
2005-03-29,3.90,3.90,3.80,3.80,14100,3.29
2005-03-28,3.75,3.80,3.75,3.76,261200,3.26
2005-03-25,3.78,3.78,3.78,3.78,000,3.28
2005-03-24,3.78,3.78,3.78,3.78,000,3.28
2005-03-23,3.78,3.78,3.78,3.78,40000,3.28
2005-03-22,3.86,3.86,3.86,3.86,6500,3.35
2005-03-21,4.20,4.20,3.84,3.86,93900,3.35
2005-03-18,4.10,4.12,4.05,4.05,15500,3.51
2005-03-17,4.16,4.16,4.06,4.09,76400,3.55
2005-03-16,4.05,4.20,4.05,4.17,17700,3.61
2005-03-15,4.00,4.05,3.98,4.05,10000,3.51
2005-03-14,4.20,4.20,4.00,4.00,383200,3.47
2005-03-11,4.40,4.40,4.20,4.20,41600,3.64
2005-03-10,4.45,4.45,4.30,4.35,21500,3.77
2005-03-09,4.89,4.89,4.43,4.45,261300,3.86
2005-03-08,4.92,4.92,4.88,4.88,5300,4.23
2005-03-07,4.90,4.95,4.80,4.90,117000,4.25
2005-03-04,4.98,5.06,4.95,4.95,96200,4.29
2005-03-03,5.08,5.08,4.93,4.93,38600,4.27
2005-03-02,4.94,5.06,4.94,5.05,171600,4.38
2005-03-01,4.89,4.94,4.86,4.94,100900,4.28
2005-02-28,5.00,5.15,4.93,4.94,74700,4.28
2005-02-25,4.67,5.00,4.67,4.97,241200,4.31
2005-02-24,4.69,4.85,4.58,4.67,67600,4.05
2005-02-23,4.28,4.65,4.28,4.64,124400,4.02
2005-02-22,4.28,4.35,4.28,4.35,21300,3.77
2005-02-21,4.34,4.35,4.20,4.35,8800,3.77
2005-02-18,4.38,4.38,4.20,4.38,121900,3.80
2005-02-17,4.50,4.50,4.29,4.40,729400,3.81
2005-02-16,4.42,4.50,4.40,4.50,43200,3.90
2005-02-15,4.36,4.41,4.35,4.40,32200,3.81
2005-02-14,4.05,4.44,4.05,4.36,94000,3.78
2005-02-11,3.95,4.10,3.95,4.04,94400,3.50
2005-02-10,3.81,3.88,3.81,3.84,82600,3.33
2005-02-09,3.82,3.88,3.82,3.83,764600,3.32
2005-02-08,3.80,3.83,3.79,3.80,20800,3.29
2005-02-07,3.70,3.80,3.70,3.74,38300,3.24
2005-02-04,3.60,3.70,3.60,3.70,140100,3.21
2005-02-03,3.58,3.60,3.58,3.60,254100,3.12
2005-02-02,3.60,3.62,3.58,3.58,778800,3.10
2005-02-01,3.60,3.60,3.60,3.60,1000,3.12
2005-01-31,3.60,3.62,3.59,3.59,18400,3.11
2005-01-28,3.50,3.60,3.50,3.60,92600,3.12
2005-01-27,3.50,3.51,3.50,3.50,48600,3.03
2005-01-26,3.38,3.50,3.36,3.50,81200,3.03
2005-01-25,3.31,3.39,3.31,3.31,000,2.87
2005-01-24,3.35,3.40,3.32,3.40,67600,2.95
2005-01-21,3.35,3.35,3.35,3.35,1000,2.90
2005-01-20,3.33,3.33,3.33,3.33,2800,2.89
2005-01-19,3.32,3.33,3.32,3.33,3800,2.89
2005-01-18,3.40,3.40,3.33,3.33,4500,2.89
2005-01-17,3.44,3.44,3.44,3.44,1000,2.98
2005-01-14,3.39,3.40,3.39,3.40,2900,2.95
2005-01-13,3.40,3.40,3.40,3.40,1800,2.95
2005-01-12,3.37,3.45,3.37,3.42,23100,2.96
2005-01-11,3.30,3.37,3.28,3.37,21100,2.92
2005-01-10,3.30,3.30,3.30,3.30,4900,2.86
2005-01-07,3.21,3.25,3.21,3.21,000,2.78
2005-01-06,3.25,3.30,3.25,3.30,41400,2.86
2005-01-05,3.25,3.25,3.20,3.22,467500,2.79
2005-01-04,3.30,3.30,3.27,3.27,322000,2.83
2005-01-03,3.39,3.39,3.35,3.35,16500,2.90
2004-12-31,3.39,3.40,3.39,3.40,4300,2.95
2004-12-30,3.30,3.35,3.25,3.35,42200,2.90
2004-12-29,3.28,3.30,3.25,3.25,49800,2.82
2004-12-28,3.26,3.30,3.26,3.28,77200,2.84
2004-12-27,3.29,3.29,3.24,3.25,40400,2.82
2004-12-24,3.23,3.27,3.23,3.23,100,2.80
2004-12-23,3.26,3.26,3.25,3.25,5500,2.82
2004-12-22,3.28,3.28,3.23,3.27,19900,2.83
2004-12-21,3.30,3.30,3.26,3.28,31500,2.84
2004-12-20,3.28,3.30,3.28,3.30,24900,2.86
2004-12-17,3.27,3.27,3.22,3.22,20000,2.79
2004-12-16,3.26,3.26,3.26,3.26,11900,2.83
2004-12-15,3.28,3.30,3.28,3.30,284000,2.86
2004-12-14,3.25,3.25,3.25,3.25,1000,2.82
2004-12-13,3.28,3.28,3.24,3.24,14400,2.81
2004-12-10,3.25,3.25,3.21,3.22,8700,2.79
2004-12-09,3.28,3.28,3.20,3.28,68700,2.84
2004-12-08,3.36,3.36,3.36,3.36,000,2.91
2004-12-07,3.43,3.44,3.36,3.36,20600,2.91
2004-12-06,3.26,3.43,3.26,3.43,458000,2.97
2004-12-03,3.23,3.30,3.23,3.26,128700,2.83
2004-12-02,3.21,3.23,3.21,3.23,974600,2.80
2004-12-01,3.00,3.25,3.00,3.21,816600,2.78
2004-11-30,2.95,3.00,2.95,3.00,90800,2.60
2004-11-29,2.96,2.98,2.94,2.96,203800,2.57
2004-11-26,2.95,2.95,2.91,2.91,25300,2.52
2004-11-25,2.95,2.95,2.92,2.95,24100,2.56
2004-11-24,3.02,3.05,2.91,2.95,168400,2.56
2004-11-23,2.84,3.00,2.84,3.00,348300,2.60
2004-11-22,2.77,2.83,2.74,2.83,191400,2.45
2004-11-19,2.78,2.80,2.78,2.78,500,2.41
2004-11-18,2.78,2.78,2.75,2.78,32500,2.41
2004-11-17,2.78,2.80,2.78,2.78,11300,2.41
2004-11-16,2.78,2.81,2.78,2.81,17100,2.44
2004-11-15,2.75,2.80,2.75,2.78,50900,2.41
2004-11-12,2.75,2.81,2.75,2.80,47400,2.43
2004-11-11,2.85,2.85,2.70,2.70,77000,2.34
2004-11-10,2.97,3.00,2.93,2.93,27900,2.54
2004-11-09,2.96,2.96,2.96,2.96,700,2.57
2004-11-08,2.96,2.97,2.96,2.97,17800,2.57
2004-11-05,3.04,3.05,2.96,2.96,75200,2.57
2004-11-04,2.97,2.97,2.95,2.96,41500,2.57
2004-11-03,2.95,3.00,2.95,3.00,193600,2.60
2004-11-02,2.82,2.94,2.82,2.90,198700,2.51
2004-11-01,2.85,2.87,2.82,2.83,465400,2.45
2004-10-29,2.83,2.86,2.83,2.84,215200,2.46
2004-10-28,2.78,2.84,2.78,2.83,117600,2.45
2004-10-27,2.75,2.78,2.75,2.78,53200,2.41
2004-10-26,2.78,2.80,2.75,2.75,35200,2.38
2004-10-25,2.76,2.79,2.72,2.75,221000,2.38
2004-10-22,2.67,2.69,2.65,2.69,508100,2.33
2004-10-21,2.60,2.66,2.60,2.65,157900,2.30
2004-10-20,2.60,2.60,2.59,2.59,35000,2.24
2004-10-19,2.55,2.62,2.52,2.60,296900,2.25
2004-10-18,2.55,2.60,2.54,2.55,110500,2.21
2004-10-15,2.54,2.56,2.50,2.56,107100,2.22
2004-10-14,2.50,2.53,2.48,2.53,107300,2.19
2004-10-13,2.57,2.57,2.51,2.55,48100,2.21
2004-10-12,2.50,2.55,2.50,2.55,47300,2.21
2004-10-11,2.53,2.53,2.53,2.53,000,2.19
2004-10-08,2.52,2.53,2.52,2.53,15600,2.19
2004-10-07,2.50,2.55,2.50,2.53,240900,2.19
2004-10-06,2.44,2.53,2.44,2.48,486800,2.15
2004-10-05,2.43,2.43,2.38,2.38,100000,2.06
2004-10-04,2.47,2.47,2.40,2.43,107800,2.11
2004-10-01,2.45,2.46,2.44,2.45,262600,2.12
2004-09-30,2.42,2.42,2.42,2.42,000,2.10
2004-09-29,2.43,2.46,2.41,2.41,162400,2.09
2004-09-28,2.40,2.43,2.38,2.42,146000,2.10
2004-09-27,2.36,2.38,2.36,2.38,24900,2.06
2004-09-24,2.39,2.40,2.34,2.34,121900,2.03
2004-09-23,2.37,2.38,2.34,2.35,91700,2.04
2004-09-22,2.37,2.38,2.35,2.38,58000,2.06
2004-09-21,2.36,2.40,2.34,2.40,20900,2.08
2004-09-20,2.35,2.38,2.34,2.36,19100,2.05
2004-09-17,2.31,2.34,2.31,2.34,7300,2.03
2004-09-16,2.32,2.35,2.31,2.31,38400,2.00
2004-09-15,2.33,2.33,2.30,2.31,60800,2.00
2004-09-14,2.28,2.34,2.25,2.34,25100,2.03
2004-09-13,2.25,2.30,2.25,2.30,22700,1.99
2004-09-10,2.22,2.25,2.20,2.25,89000,1.95
2004-09-09,2.17,2.23,2.17,2.20,92500,1.91
2004-09-08,2.17,2.17,2.17,2.17,10000,1.88
2004-09-07,2.15,2.19,2.15,2.17,106900,1.88
2004-09-06,2.09,2.15,2.09,2.15,8200,1.86
2004-09-03,2.11,2.11,2.11,2.11,1200,1.83
2004-09-02,2.14,2.14,2.11,2.11,8100,1.83
2004-09-01,2.14,2.14,2.13,2.13,12500,1.85
2004-08-31,2.12,2.12,2.12,2.12,2000,1.84
2004-08-30,2.12,2.12,2.11,2.11,51000,1.83
2004-08-27,2.05,2.09,2.05,2.09,6500,1.81
2004-08-26,2.00,2.05,2.00,2.05,17300,1.78
2004-08-25,2.01,2.03,2.00,2.03,111700,1.76
2004-08-24,2.04,2.05,2.04,2.05,4200,1.78
2004-08-23,2.00,2.01,2.00,2.00,4400,1.73
2004-08-20,2.03,2.05,2.03,2.05,5500,1.78
2004-08-19,2.04,2.04,2.04,2.04,1000,1.77
2004-08-18,2.05,2.05,2.05,2.05,1000,1.78
2004-08-17,2.05,2.05,2.05,2.05,10800,1.78
2004-08-16,2.08,2.08,2.08,2.08,000,1.80
2004-08-13,2.08,2.08,2.08,2.08,2500,1.80
2004-08-12,2.06,2.08,2.06,2.08,7200,1.80
2004-08-11,2.08,2.12,2.07,2.12,407300,1.84
2004-08-10,2.05,2.11,2.05,2.11,1281100,1.83
2004-08-09,2.05,2.05,2.05,2.05,18100,1.78
2004-08-06,2.08,2.08,2.05,2.05,16300,1.78
2004-08-05,2.12,2.12,2.08,2.08,5300,1.80
2004-08-04,2.08,2.11,2.08,2.11,9700,1.83
2004-08-03,2.01,2.06,2.01,2.06,309000,1.79
2004-08-02,1.99,2.01,1.99,2.01,43600,1.74
2004-07-30,2.00,2.00,2.00,2.00,1000,1.73
2004-07-29,2.00,2.00,1.99,1.99,19000,1.72
2004-07-28,2.00,2.00,2.00,2.00,3200,1.73
2004-07-27,2.00,2.00,2.00,2.00,1000,1.73
2004-07-26,2.00,2.00,2.00,2.00,12700,1.73
2004-07-23,2.00,2.03,2.00,2.03,13000,1.76
2004-07-22,2.04,2.04,2.03,2.03,14600,1.76
2004-07-21,2.05,2.05,2.05,2.05,11000,1.78
2004-07-20,2.08,2.10,2.08,2.10,2900,1.82
2004-07-19,2.03,2.03,2.03,2.03,2000,1.76
2004-07-16,2.05,2.05,2.05,2.05,4100,1.78
2004-07-15,2.10,2.10,2.05,2.05,8800,1.78
2004-07-14,2.05,2.10,2.05,2.10,21000,1.82
2004-07-13,2.06,2.06,2.02,2.02,2800,1.75
2004-07-12,2.06,2.06,2.06,2.06,500,1.79
2004-07-09,2.06,2.06,2.06,2.06,000,1.79
2004-07-08,2.06,2.07,2.06,2.06,31000,1.79
2004-07-07,2.05,2.05,2.01,2.04,70900,1.77
2004-07-06,2.15,2.15,2.04,2.04,114000,1.77
2004-07-05,2.20,2.20,2.17,2.17,2000,1.88
2004-07-02,2.20,2.20,2.16,2.18,6100,1.89
2004-07-01,2.20,2.20,2.20,2.20,1000,1.91
2004-06-30,2.20,2.22,2.16,2.19,37300,1.90
2004-06-29,2.20,2.20,2.20,2.20,31500,1.91
2004-06-28,2.22,2.22,2.17,2.18,79200,1.89
2004-06-25,2.15,2.15,2.13,2.13,24000,1.85
2004-06-24,2.16,2.17,2.15,2.17,13600,1.88
2004-06-23,2.19,2.20,2.19,2.20,4200,1.91
